city,datetime,CO,NO2,O3,PM10,PM2.5,SO2,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,wind_direction_deg,precipitation_mm,air_quality_good,year,month,estado
Lisboa,26/09/25 00:00,0.66,26.66,63.46,17.36,12.59,5.27,19.1,33.0,1018.8,0.8,297.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 01:00,0.67,19.18,96.18,17.36,17.52,6.36,18.1,41.0,1018.1,2.6,286.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 02:00,0.7,22.99,76.55,17.82,16.18,4.68,17.2,45.0,1018.5,3.9,292.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 03:00,0.66,24.5,102.15,15.69,8.39,4.59,15.6,51.0,1017.7,4.9,287.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 04:00,0.75,20.96,68.53,18.64,10.42,3.75,14.7,56.0,1017.8,4.8,297.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 05:00,0.56,17.28,78.03,9.97,16.13,6.11,14.3,57.0,1017.7,5.2,295.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 06:00,0.94,25.32,63.67,22.07,13.37,6.66,14.0,56.0,1017.9,4.7,293.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 07:00,1.67,53.98,84.5,31.19,23.86,9.55,13.7,58.0,1018.0,4.3,294.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 08:00,2.11,54.64,90.95,47.39,24.54,10.32,13.6,59.0,1018.2,4.4,305.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 09:00,1.7,52.2,104.65,41.64,24.02,10.05,15.3,54.0,1019.3,3.1,306.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 10:00,1.1,34.84,58.05,34.77,24.0,7.46,19.4,37.0,1019.3,1.3,34.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 11:00,1.6,45.93,87.93,29.9,21.98,8.17,21.7,31.0,1020.3,1.5,104.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 12:00,1.78,50.15,87.25,37.93,21.25,7.31,23.5,26.0,1020.0,3.1,159.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 13:00,1.67,49.0,86.66,28.04,21.23,9.04,25.6,25.0,1019.5,6.1,208.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,26/09/25 14:00,1.38,47.08,90.84,24.97,17.11,7.87,26.5,22.0,1019.0,9.6,214.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,26/09/25 15:00,1.28,26.62,108.18,36.36,22.09,7.91,26.4,25.0,1018.2,11.7,223.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,26/09/25 16:00,1.31,40.85,56.88,35.77,17.01,6.39,26.3,26.0,1018.4,11.9,235.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,26/09/25 17:00,1.98,62.66,91.77,25.66,24.26,13.81,25.6,28.0,1018.2,10.5,243.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,26/09/25 18:00,2.56,45.1,84.77,44.77,28.52,14.5,24.5,31.0,1018.4,8.9,256.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 19:00,2.05,65.53,85.7,42.88,30.42,11.69,23.3,35.0,1018.6,8.0,278.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 20:00,0.95,22.93,67.7,14.77,22.36,7.09,21.1,42.0,1019.2,7.3,290.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 21:00,0.99,33.55,97.1,29.84,26.33,8.01,19.5,50.0,1019.8,4.9,287.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,26/09/25 22:00,0.35,20.45,46.75,15.27,12.59,3.64,18.2,52.0,1019.8,4.4,279.0,0.0,True,2025,9,condicoes_seguras
Lisboa,26/09/25 23:00,0.72,19.34,87.8,11.88,11.86,7.03,16.9,63.0,1020.1,3.6,270.0,0.0,True,2025,9,condicoes_seguras
Lisboa,27/09/25 00:00,0.41,10.99,48.76,8.7,7.43,0.1,15.7,74.0,1020.1,4.0,270.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 01:00,0.38,13.21,44.49,13.75,6.12,5.51,15.1,84.0,1019.8,4.0,260.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 02:00,0.33,16.55,45.23,6.48,9.91,5.33,14.4,90.0,1019.4,4.0,270.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 03:00,0.68,22.29,62.73,5.25,4.89,3.1,13.9,93.0,1018.8,3.6,276.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 04:00,0.32,10.68,29.57,16.22,10.15,2.55,13.9,93.0,1018.8,3.2,243.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 05:00,0.59,14.18,63.71,14.27,9.35,4.15,14.2,90.0,1018.6,3.1,249.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 06:00,0.56,13.13,46.8,12.48,11.26,3.43,14.6,89.0,1018.5,2.8,230.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 07:00,1.13,35.18,65.18,24.49,18.38,11.32,14.7,89.0,1017.8,3.2,207.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 08:00,1.19,34.62,58.92,32.57,23.88,6.57,14.8,92.0,1018.2,3.3,186.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 09:00,1.16,28.91,40.05,32.27,19.75,6.61,15.6,89.0,1018.4,4.7,171.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 10:00,1.11,31.3,58.19,22.65,11.19,7.65,17.3,85.0,1018.6,10.7,194.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 11:00,1.03,23.41,54.26,14.3,8.64,6.66,18.7,77.0,1018.6,15.6,195.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 12:00,0.94,23.73,73.44,16.25,16.85,6.96,19.5,74.0,1018.5,15.7,191.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 13:00,0.77,35.37,53.55,19.91,13.03,8.15,20.4,71.0,1017.7,18.8,192.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 14:00,0.8,26.58,55.84,19.21,10.92,6.54,20.9,70.0,1017.3,19.7,198.0,0.0,True,2025,9,condicoes_seguras
Lisboa,27/09/25 15:00,0.81,36.55,53.93,21.49,14.45,4.29,20.5,74.0,1016.6,23.2,196.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 16:00,0.69,19.67,58.06,15.62,18.29,6.81,19.8,83.0,1016.1,22.2,197.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 17:00,1.25,42.95,75.72,34.55,25.87,4.88,20.0,84.0,1015.4,23.6,199.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 18:00,1.24,44.86,65.33,18.18,21.62,8.2,19.8,88.0,1015.1,26.1,210.0,0.2,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 19:00,1.08,42.13,43.44,30.46,20.06,7.99,19.4,91.0,1015.2,23.1,219.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 20:00,0.53,29.77,61.82,11.22,13.47,4.2,19.2,92.0,1015.2,22.8,215.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 21:00,0.85,20.86,60.13,18.85,8.72,5.44,19.2,89.0,1014.7,23.9,217.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 22:00,0.37,16.47,49.66,9.27,14.88,4.2,19.1,92.0,1014.2,24.5,220.0,0.1,True,2025,9,risco_incendio_baixo
Lisboa,27/09/25 23:00,0.4,16.5,34.16,13.06,8.99,3.7,19.1,91.0,1013.6,24.5,227.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 00:00,0.6,20.59,51.8,6.41,8.56,4.36,19.2,90.0,1013.5,22.5,243.0,0.3,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 01:00,0.51,15.07,55.83,12.2,9.46,2.6,19.3,87.0,1013.1,22.5,243.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 02:00,0.58,19.63,52.04,6.42,9.22,5.65,19.2,85.0,1012.9,21.7,246.0,0.1,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 03:00,0.59,22.23,55.0,11.6,4.58,4.8,19.2,87.0,1012.7,19.1,254.0,0.1,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 04:00,0.32,17.39,43.22,9.46,7.93,3.21,19.1,87.0,1012.3,18.8,265.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 05:00,0.31,11.22,47.37,17.85,7.68,3.78,19.2,85.0,1012.3,20.9,269.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 06:00,0.6,11.0,46.14,13.94,5.38,4.29,19.2,84.0,1012.2,20.9,273.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 07:00,1.35,45.91,62.52,21.4,20.33,8.96,18.9,84.0,1012.1,19.9,283.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 08:00,1.37,34.77,44.54,22.97,21.76,9.72,19.1,83.0,1012.5,21.6,298.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 09:00,1.16,35.75,73.27,30.86,19.81,7.29,19.3,83.0,1013.0,21.1,303.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 10:00,0.65,26.69,69.94,11.48,17.13,3.32,19.5,80.0,1013.2,24.7,307.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 11:00,1.13,19.89,46.26,20.27,10.25,5.75,20.2,74.0,1013.5,27.0,313.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 12:00,1.0,28.64,68.07,21.01,10.73,6.21,20.8,71.0,1013.3,28.0,318.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 13:00,1.03,32.73,74.72,21.6,16.5,6.35,20.7,70.0,1013.5,26.5,318.0,0.0,True,2025,9,propagacao_rapida
Lisboa,28/09/25 14:00,0.64,30.22,60.48,11.93,15.07,5.01,21.0,68.0,1013.8,27.8,323.0,0.0,True,2025,9,propagacao_rapida
Lisboa,28/09/25 15:00,0.83,31.55,71.39,10.21,9.07,6.81,21.0,67.0,1013.6,28.0,328.0,0.0,True,2025,9,propagacao_rapida
Lisboa,28/09/25 16:00,1.1,38.31,68.44,22.61,12.92,6.03,21.2,68.0,1013.5,26.4,332.0,0.0,True,2025,9,propagacao_rapida
Lisboa,28/09/25 17:00,1.38,30.2,69.32,25.13,14.38,7.52,21.0,70.0,1013.2,24.5,336.0,0.0,True,2025,9,propagacao_rapida
Lisboa,28/09/25 18:00,1.42,47.13,48.07,18.93,21.82,9.24,20.7,73.0,1013.9,22.3,337.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 19:00,1.27,40.41,60.23,28.72,28.64,7.84,19.5,79.0,1014.3,20.6,331.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 20:00,0.77,12.58,42.93,14.23,11.82,5.26,18.7,82.0,1015.3,20.1,331.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 21:00,1.13,28.61,53.35,15.45,17.3,4.01,18.2,85.0,1015.5,19.8,331.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 22:00,0.74,15.33,53.24,12.75,9.08,1.52,17.9,84.0,1016.1,16.7,327.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,28/09/25 23:00,0.62,14.73,52.78,13.91,8.76,2.66,17.9,84.0,1016.0,15.2,329.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 00:00,0.51,33.28,78.6,12.69,8.14,5.97,17.9,83.0,1016.3,13.2,331.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 01:00,0.89,24.76,60.77,14.44,6.68,2.92,18.0,84.0,1015.9,11.8,329.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 02:00,0.74,17.58,57.36,17.39,12.46,7.79,17.9,83.0,1016.0,11.4,332.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 03:00,0.47,27.08,84.78,14.22,9.06,4.99,17.9,82.0,1015.7,10.6,332.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 04:00,0.74,26.61,56.65,20.97,11.05,5.34,17.8,82.0,1015.7,8.9,339.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 05:00,0.8,12.8,64.97,18.99,10.33,5.7,17.6,81.0,1015.5,4.9,343.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 06:00,0.58,21.07,62.38,17.33,9.48,5.35,17.3,81.0,1015.6,3.5,336.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 07:00,1.33,39.84,80.46,44.81,24.1,13.26,16.7,84.0,1015.6,3.3,311.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 08:00,1.65,60.34,107.52,29.48,20.73,14.99,16.3,87.0,1016.0,3.6,307.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 09:00,1.47,53.43,86.87,29.04,34.23,11.55,17.2,83.0,1016.4,2.8,320.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,29/09/25 10:00,1.3,34.04,93.02,32.12,16.84,9.24,19.7,68.0,1016.7,2.9,360.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 11:00,1.27,43.44,89.28,23.68,20.16,6.19,21.2,63.0,1017.0,4.3,48.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 12:00,1.34,34.89,73.84,19.54,20.39,7.85,22.5,58.0,1016.8,6.7,54.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 13:00,1.25,32.08,81.28,33.31,23.34,8.51,23.9,51.0,1016.7,7.7,49.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 14:00,0.96,30.78,86.57,27.37,13.53,9.47,24.9,47.0,1016.2,8.7,52.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,29/09/25 15:00,1.62,24.79,84.93,23.76,21.9,11.01,25.6,46.0,1015.6,8.5,62.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,29/09/25 16:00,0.99,46.94,78.32,23.7,15.75,8.01,26.4,44.0,1015.1,7.2,53.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,29/09/25 17:00,2.06,47.81,88.59,33.05,26.1,11.02,26.3,46.0,1015.0,10.1,356.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,29/09/25 18:00,1.71,58.99,105.97,45.01,31.13,11.89,24.3,48.0,1015.2,15.0,339.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,29/09/25 19:00,1.87,47.01,63.73,48.93,25.24,12.43,22.6,53.0,1015.9,14.2,336.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 20:00,0.9,44.64,72.23,24.84,22.99,5.57,21.4,55.0,1016.1,9.8,332.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 21:00,1.13,37.26,107.53,18.61,22.3,4.51,20.9,56.0,1016.7,8.2,331.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 22:00,0.82,29.05,62.71,12.66,13.84,3.4,20.6,56.0,1017.0,5.5,337.0,0.0,True,2025,9,condicoes_seguras
Lisboa,29/09/25 23:00,0.52,19.51,53.26,13.88,2.65,5.08,19.9,62.0,1017.1,3.5,336.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 00:00,0.49,22.46,62.44,9.52,12.99,3.87,19.4,64.0,1017.4,2.9,330.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 01:00,0.77,19.88,70.03,10.82,5.55,2.9,19.1,66.0,1017.0,3.1,315.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 02:00,0.67,18.68,57.71,12.59,13.29,3.27,18.4,69.0,1017.3,3.1,315.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 03:00,0.92,22.49,82.27,14.21,10.24,5.52,17.7,72.0,1016.6,3.2,333.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 04:00,0.57,13.25,81.83,16.19,11.3,5.41,17.1,75.0,1016.5,3.4,342.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 05:00,1.03,18.52,48.38,12.56,13.1,5.96,16.7,77.0,1016.3,3.5,336.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 06:00,0.64,13.36,94.78,17.7,12.04,2.49,16.4,80.0,1016.6,3.2,333.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 07:00,1.9,53.49,103.53,29.5,27.49,12.45,16.1,84.0,1017.6,3.3,347.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 08:00,2.09,48.38,90.79,58.57,26.7,12.9,16.1,85.0,1018.0,3.3,347.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 09:00,1.78,45.23,72.94,39.18,30.18,15.91,17.2,82.0,1018.4,2.2,351.0,0.0,True,2025,9,risco_incendio_baixo
Lisboa,30/09/25 10:00,1.22,39.63,84.8,27.72,20.86,12.13,19.8,67.0,1019.0,3.6,53.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 11:00,0.88,37.55,91.58,25.39,21.91,8.81,21.4,59.0,1018.8,8.0,54.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 12:00,1.64,36.83,100.53,36.03,22.26,9.71,22.9,54.0,1018.9,7.0,55.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 13:00,1.33,47.27,68.0,35.26,22.66,9.35,24.5,49.0,1018.3,5.3,62.0,0.0,True,2025,9,risco_incendio_moderado
Lisboa,30/09/25 14:00,1.06,38.17,64.49,29.4,19.07,6.34,25.8,43.0,1018.0,3.7,79.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,30/09/25 15:00,1.08,33.78,96.6,31.09,23.83,8.1,26.8,39.0,1017.5,3.4,122.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,30/09/25 16:00,1.52,51.52,102.61,28.06,24.83,11.91,27.4,40.0,1017.5,6.2,201.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,30/09/25 17:00,1.75,49.74,84.85,32.24,29.51,13.66,27.0,40.0,1017.3,4.0,243.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,30/09/25 18:00,1.7,63.46,88.77,33.38,27.33,11.67,26.2,51.0,1017.6,10.9,316.0,0.0,True,2025,9,condicoes_quente_humido
Lisboa,30/09/25 19:00,2.07,66.12,98.09,39.31,30.46,7.76,24.4,54.0,1018.4,10.0,330.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 20:00,1.35,33.89,68.76,18.43,18.16,9.47,23.0,56.0,1018.3,7.6,329.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 21:00,1.27,45.24,97.56,26.61,13.66,9.96,22.1,55.0,1019.1,5.0,330.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 22:00,0.76,8.74,75.95,13.42,13.15,4.71,21.5,56.0,1019.6,2.9,330.0,0.0,True,2025,9,condicoes_seguras
Lisboa,30/09/25 23:00,0.73,17.69,73.11,7.32,7.96,4.25,20.8,59.0,1019.6,3.1,339.0,0.0,True,2025,9,condicoes_seguras
Lisboa,01/10/25 00:00,0.89,16.52,65.25,17.16,16.25,5.06,20.0,63.0,1019.8,4.1,315.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 01:00,0.9,35.55,63.5,17.77,13.82,5.29,19.4,68.0,1019.4,4.3,312.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 02:00,0.74,18.3,55.98,13.88,16.16,4.03,19.1,68.0,1019.6,4.1,308.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 03:00,0.6,17.83,75.06,19.25,12.26,6.06,19.0,68.0,1019.0,2.6,326.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 04:00,1.11,19.15,76.69,16.06,8.6,6.02,19.1,72.0,1019.0,3.2,360.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 05:00,0.69,14.47,48.77,9.54,12.9,4.7,18.8,75.0,1019.3,3.3,354.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 06:00,0.64,26.43,64.12,18.69,9.0,7.15,18.6,74.0,1019.6,3.3,347.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 07:00,2.0,70.27,74.36,38.9,18.4,16.23,18.4,75.0,1020.4,3.3,347.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 08:00,1.59,46.83,98.14,43.71,19.75,11.98,18.3,75.0,1020.3,3.3,347.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 09:00,1.94,50.25,59.65,54.01,17.01,15.29,19.0,72.0,1020.9,2.5,360.0,0.0,True,2025,10,risco_incendio_baixo
Lisboa,01/10/25 10:00,1.06,46.5,107.66,25.99,15.36,8.2,21.2,58.0,1021.0,3.3,49.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 11:00,1.42,38.09,100.41,27.53,17.85,8.08,23.1,51.0,1021.4,5.2,56.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 12:00,0.79,42.72,91.3,25.72,23.26,5.7,24.6,44.0,1021.3,6.3,59.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,01/10/25 13:00,1.38,41.61,64.83,39.85,15.82,11.22,26.0,39.0,1021.3,6.0,65.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 14:00,1.43,45.99,65.49,31.68,20.5,8.26,27.2,36.0,1020.5,6.2,69.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 15:00,1.16,26.96,73.08,25.78,13.43,11.48,27.9,33.0,1020.2,6.8,87.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 16:00,1.45,46.54,94.45,33.22,21.84,7.09,28.9,31.0,1019.3,1.8,53.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 17:00,1.69,53.5,100.16,38.64,19.03,8.78,28.9,31.0,1019.1,9.0,344.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 18:00,2.07,55.72,64.76,45.41,28.32,11.28,26.4,38.0,1019.2,15.1,332.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,01/10/25 19:00,1.8,42.26,69.08,37.26,31.58,13.2,24.5,41.0,1019.5,12.9,324.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,01/10/25 20:00,0.75,37.43,84.75,24.2,17.65,11.6,23.1,46.0,1019.9,10.2,328.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,01/10/25 21:00,1.23,31.02,85.24,31.27,18.44,8.81,22.3,49.0,1020.3,7.5,343.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,01/10/25 22:00,0.72,17.73,63.7,13.42,13.0,5.72,21.7,51.0,1020.6,5.0,360.0,0.0,True,2025,10,condicoes_seguras
Lisboa,01/10/25 23:00,1.13,22.7,86.36,15.26,8.15,4.45,21.0,55.0,1020.4,4.7,351.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 00:00,0.57,17.9,58.7,8.53,8.32,5.54,20.8,57.0,1020.3,3.3,354.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 01:00,0.67,21.64,90.22,22.49,10.6,5.33,20.7,56.0,1020.0,2.6,344.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 02:00,0.46,23.68,69.1,16.85,9.44,5.6,20.4,57.0,1020.2,2.7,337.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 03:00,0.72,17.5,80.05,11.51,8.14,3.59,19.9,58.0,1019.8,2.5,352.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 04:00,0.61,18.02,74.27,13.53,8.09,3.36,19.4,60.0,1020.1,2.7,337.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 05:00,0.55,22.56,70.08,17.16,10.6,4.72,18.7,62.0,1020.0,3.4,328.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 06:00,0.58,31.45,72.82,13.99,18.21,2.49,18.1,64.0,1020.1,3.1,324.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 07:00,1.69,45.71,94.43,39.61,38.75,12.9,17.7,66.0,1020.4,2.4,333.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 08:00,1.7,46.81,87.79,52.21,20.57,13.23,17.5,68.0,1020.8,3.2,333.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 09:00,2.0,47.27,65.33,38.24,27.12,10.72,18.1,68.0,1021.1,2.4,333.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 10:00,1.22,39.8,78.4,26.0,20.77,10.89,21.1,54.0,1021.9,1.5,14.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 11:00,1.54,34.4,84.53,24.86,18.79,8.13,23.1,47.0,1021.7,1.5,76.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,02/10/25 12:00,1.42,36.3,72.05,25.22,19.7,8.89,24.7,43.0,1021.6,2.9,97.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,02/10/25 13:00,1.53,28.12,88.02,29.8,23.66,8.24,26.9,37.0,1020.8,0.8,63.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 14:00,1.2,46.95,46.87,20.18,13.63,10.36,27.8,39.0,1020.2,4.4,9.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 15:00,1.24,49.7,105.21,28.03,22.02,10.81,27.4,47.0,1020.3,12.7,345.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 16:00,1.37,44.27,89.91,30.39,22.23,7.03,27.1,46.0,1019.9,11.6,334.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 17:00,1.37,48.75,80.12,42.57,23.93,11.24,26.8,45.0,1020.1,10.5,329.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 18:00,1.79,54.16,86.26,29.56,32.47,14.83,26.4,42.0,1019.8,10.4,326.0,0.0,True,2025,10,condicoes_quente_humido
Lisboa,02/10/25 19:00,2.09,65.5,77.75,40.81,30.37,12.36,24.8,44.0,1020.3,8.2,322.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,02/10/25 20:00,1.6,31.07,83.8,24.66,15.85,7.25,23.0,49.0,1020.8,7.3,327.0,0.0,True,2025,10,risco_incendio_moderado
Lisboa,02/10/25 21:00,1.61,31.0,109.77,31.82,12.76,10.37,21.5,54.0,1021.3,8.7,336.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 22:00,0.86,16.47,60.14,9.85,12.51,5.97,20.3,62.0,1021.7,8.6,338.0,0.0,True,2025,10,condicoes_seguras
Lisboa,02/10/25 23:00,0.68,24.53,56.81,13.62,12.5,3.87,18.9,70.0,1022.0,5.8,360.0,0.0,True,2025,10,condicoes_seguras
